Month,Branch,Spare_code,Spare_name,Model,Product,Coverage_type,Part_Replacement_count
Sep-20,NORTH1,MCMIN000580,MICROPHONE AND RECEIVER BOARD-A01UKB610,A01UKB610,MMSPK,PS,1
Sep-20,NORTH1,MCMIN000580,MICROPHONE AND RECEIVER BOARD-A01UKB610,A01UKB610,MMSPK,UW,1
Sep-20,NORTH1,MCMIN001407,MICROPHONE A20UKB830,A20UKB830,MMSPK,UW,2
Sep-20,NORTH1,MCPBN001331,POWER BOARD IC-A45UFB205,A45UFB205,MMSPK,PS,1
Sep-20,NORTH1,MCPBN001331,POWER BOARD IC-A45UFB205,A45UFB205,MMSPK,UW,3
Sep-20,NORTH1,MCPRN001408,PREAMPLIFIER MAIN BOARD A20UKB830,A20UKB830,MMSPK,UW,1
Sep-20,NORTH1,MCREN001311,Remote A65UFB203,A65UFB203,MMSPK,UW,1
Sep-20,NORTH1,MCTWN001518,Tweeter speaker decoration cone-A50UKB701,A50UKB701,MMSPK,UW,1
Sep-20,NORTH1,MCTWN001519,Tweeter speaker-A50UKB701,A50UKB701,MMSPK,UW,1
Sep-20,NORTH1,MCUSN000413,USB BOARD-A14UFB207,A14UFB207,MMSPK,PS,4
Sep-20,NORTH1,MCUSN000413,USB BOARD-A14UFB207,A14UFB207,MMSPK,UW,1
Sep-20,NORTH1,MCUSN000587,Left Speaker -A11UFB500 ,A11UFB500,MMSPK,UW,2
Sep-20,NORTH1,MCUSN001337,USB BOARD-A45UFB205,A45UFB205,MMSPK,PS,1
Sep-20,NORTH1,MCUSN001337,USB BOARD-A45UFB205,A45UFB205,MMSPK,UW,2
Sep-20,NORTH1,MCUSN001338,Left Speaker -A45UFB205,A45UFB205,MMSPK,PS,1
Sep-20,NORTH1,MCUSN001338,Left Speaker -A45UFB205,A45UFB205,MMSPK,UW,1
Sep-20,NORTH1,MCUSN001339,Right  Speaker -A45UFB205,A45UFB205,MMSPK,PS,1
Sep-20,NORTH1,MCUSN001339,Right  Speaker -A45UFB205,A45UFB205,MMSPK,UW,1
Sep-20,NORTH1,MCUSN001340,Wofer Speaker -A45UFB205,A45UFB205,MMSPK,PS,1
Sep-20,NORTH1,MCWHN000582,WHEELS-A01UKB610,A01UKB610,MMSPK,UW,1
Sep-20,NORTH1,MCWON000446,WOOFER SPEAKER A22UFB402,A22UFB402,MMSPK,UW,2
Sep-20,NORTH1,MCWON001521,Woofer speaker docoration cone-A50UKB701,A50UKB701,MMSPK,UW,1
Sep-20,NORTH1,MVMBN001387,Main Board- A14UFB206,A14UFB206,MMSPK,UW,1
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A22FDN500,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A22FDN500,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A22FDN510,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A22FDN510,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A24FDN520,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A24FDN520,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A24FDN530,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A24FDN530,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A24FDN532,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A24FDN532,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A24HDN534,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A24HDN534,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HCN700,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HCN700,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HCS800,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HCS800,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN550,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN550,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN552,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN552,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN560,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN560,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN562,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN562,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN563,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN563,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN564,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN564,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN570,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN570,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN572,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDN572,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDS563,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDS563,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDS600,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDS600,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDS610,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDS610,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDS620,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDS620,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDS622,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HDS622,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HES900,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A32HES900,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A40HDN952,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A40HDN952,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A40HDN954,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A40HDN954,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A40HDS950,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A40HDS950,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A40HDS953,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A40HDS953,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A43FDS960,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A43FDS960,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A43FDS962,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A43FDS962,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A43FDS963,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A43FDS963,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A43UDS965,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A43UDS965,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A49UDS968,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A49UDS968,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A49UDS969,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A49UDS969,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A55UDS970,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A55UDS970,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A55UDS972,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A55UDS972,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A55UDS973,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A55UDS973,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A55UDS974,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A55UDS974,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A55UDS975,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A55UDS975,LED,UW,9
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A65UDS980,LED,CW,2
Sep-20,NORTH1,OPEN CELL/PANEL,OPEN CELL/PANEL,A65UDS980,LED,UW,9
Sep-20,NORTH1,OTHER,OTHER,A01UKB610,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A01UKB610,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A01UKB610,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A01UKB610,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A02UKB600,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A02UKB600,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A02UKB600,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A02UKB600,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A10UKB810,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A10UKB810,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A10UKB810,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A10UKB810,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A11UFB500,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A11UFB500,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A11UFB500,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A11UFB500,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A12UKB800,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A12UKB800,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A12UKB800,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A12UKB800,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A12UKB800NEW,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A12UKB800NEW,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A12UKB800NEW,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A12UKB800NEW,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A14UFB206,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A14UFB206,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A14UFB206,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A14UFB206,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A14UFB207,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A14UFB207,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A14UFB207,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A14UFB207,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A14UKB820,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A14UKB820,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A14UKB820,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A14UKB820,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A15UFB502,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A15UFB502,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A15UFB502,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A15UFB502,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A20PMH100,ACOL,CW,1
Sep-20,NORTH1,OTHER,OTHER,A20PMH100,ACOL,OW,2
Sep-20,NORTH1,OTHER,OTHER,A20PMH100,ACOL,PS,22
Sep-20,NORTH1,OTHER,OTHER,A20PMH100,ACOL,UW,77
Sep-20,NORTH1,OTHER,OTHER,A20TMH210,ACOL,CW,1
Sep-20,NORTH1,OTHER,OTHER,A20TMH210,ACOL,OW,2
Sep-20,NORTH1,OTHER,OTHER,A20TMH210,ACOL,PS,22
Sep-20,NORTH1,OTHER,OTHER,A20TMH210,ACOL,UW,77
Sep-20,NORTH1,OTHER,OTHER,A20UKB830,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A20UKB830,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A20UKB830,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A20UKB830,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A22FDN500,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A22FDN500,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A22FDN500,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A22FDN500,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A22FDN510,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A22FDN510,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A22FDN510,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A22FDN510,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A22UFB402,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A22UFB402,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A22UFB402,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A22UFB402,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A24FDN520,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A24FDN520,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A24FDN520,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A24FDN520,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A24FDN530,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A24FDN530,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A24FDN530,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A24FDN530,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A24FDN532,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A24FDN532,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A24FDN532,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A24FDN532,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A24FDN534,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A24FDN534,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A24FDN534,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A24FDN534,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A24HDN534,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A24HDN534,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A24HDN534,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A24HDN534,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HCN700,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HCN700,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HCN700,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HCN700,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HCS800,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HCS800,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HCS800,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HCS800,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDN550,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDN550,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDN550,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDN550,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDN552,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDN552,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDN552,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDN552,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDN560,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDN560,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDN560,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDN560,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDN562,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDN562,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDN562,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDN562,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDN563,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDN563,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDN563,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDN563,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDN564,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDN564,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDN564,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDN564,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDN570,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDN570,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDN570,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDN570,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDN572,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDN572,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDN572,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDN572,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDS600,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDS600,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDS600,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDS600,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDS610,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDS610,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDS610,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDS610,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDS620,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDS620,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDS620,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDS620,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HDS622,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HDS622,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HDS622,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HDS622,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A32HES900,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A32HES900,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A32HES900,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A32HES900,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A34TMH220,ACOL,CW,1
Sep-20,NORTH1,OTHER,OTHER,A34TMH220,ACOL,OW,2
Sep-20,NORTH1,OTHER,OTHER,A34TMH220,ACOL,PS,22
Sep-20,NORTH1,OTHER,OTHER,A34TMH220,ACOL,UW,77
Sep-20,NORTH1,OTHER,OTHER,A35DMH600,ACOL,CW,1
Sep-20,NORTH1,OTHER,OTHER,A35DMH600,ACOL,OW,2
Sep-20,NORTH1,OTHER,OTHER,A35DMH600,ACOL,PS,22
Sep-20,NORTH1,OTHER,OTHER,A35DMH600,ACOL,UW,77
Sep-20,NORTH1,OTHER,OTHER,A40HDN952,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A40HDN952,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A40HDN952,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A40HDN952,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A40HDS950,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A40HDS950,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A40HDS950,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A40HDS950,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A40UFB201,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A40UFB201,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A40UFB201,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A40UFB201,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A40UFB204,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A40UFB204,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A40UFB204,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A40UFB204,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A40UFB401,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A40UFB401,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A40UFB401,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A40UFB401,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A43FDS960,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A43FDS960,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A43FDS960,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A43FDS960,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A43FDS962,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A43FDS962,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A43FDS962,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A43FDS962,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A43UDS965,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A43UDS965,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A43UDS965,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A43UDS965,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A45DMH700,ACOL,CW,1
Sep-20,NORTH1,OTHER,OTHER,A45DMH700,ACOL,OW,2
Sep-20,NORTH1,OTHER,OTHER,A45DMH700,ACOL,PS,22
Sep-20,NORTH1,OTHER,OTHER,A45DMH700,ACOL,UW,77
Sep-20,NORTH1,OTHER,OTHER,A45UFB205,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A45UFB205,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A45UFB205,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A45UFB205,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A49UDS968,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A49UDS968,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A49UDS968,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A49UDS968,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A49UDS969,LED,CW,1
Sep-20,NORTH1,OTHER,OTHER,A49UDS969,LED,OW,2
Sep-20,NORTH1,OTHER,OTHER,A49UDS969,LED,PS,22
Sep-20,NORTH1,OTHER,OTHER,A49UDS969,LED,UW,77
Sep-20,NORTH1,OTHER,OTHER,A50DMA400,ACOL,CW,1
Sep-20,NORTH1,OTHER,OTHER,A50DMA400,ACOL,OW,2
Sep-20,NORTH1,OTHER,OTHER,A50DMA400,ACOL,PS,22
Sep-20,NORTH1,OTHER,OTHER,A50DMA400,ACOL,UW,77
Sep-20,NORTH1,OTHER,OTHER,A50DMA450,ACOL,CW,1
Sep-20,NORTH1,OTHER,OTHER,A50DMA450,ACOL,OW,2
Sep-20,NORTH1,OTHER,OTHER,A50DMA450,ACOL,PS,22
Sep-20,NORTH1,OTHER,OTHER,A50DMA450,ACOL,UW,77
Sep-20,NORTH1,OTHER,OTHER,A50UKB700,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A50UKB700,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A50UKB700,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A50UKB700,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A50UKB701,MMSPK,CW,1
Sep-20,NORTH1,OTHER,OTHER,A50UKB701,MMSPK,OW,2
Sep-20,NORTH1,OTHER,OTHER,A50UKB701,MMSPK,PS,22
Sep-20,NORTH1,OTHER,OTHER,A50UKB701,MMSPK,UW,77
Sep-20,NORTH1,OTHER,OTHER,A50WEH330,ACOL,CW,1
Sep-20,NORTH1,OTHER,OTHER,A50WEH330,ACOL,OW,2
Sep-20,NORTH1,OTHER,OTHER,A50WEH330,ACOL,PS,22
Sep-20,NORTH1,OTHER,OTHER,A50WEH330,ACOL,UW,77
Sep-20,NORTH1,OTHER,OTHER,A50WMA310,ACOL,CW,1
Sep-20,NORTH1,OTHER,OTHER,A50WMA310,ACOL,OW,2
Sep-20,NORTH1,OTHER,OTHER,A50WMA310,ACOL,PS,22
Sep-20,NORTH1,OTHER,OTHER,A50WMA310,ACOL,UW,77
Sep-20,NORTH1,OTHER,OTHER,A50WMA311,ACOL,CW,1
Sep-20,NORTH1,OTHER,OTHER,A50WMA311,ACOL,OW,2
